nohup: ignoring input
[Ideal_FP32 | Seed 0] Epoch 1/100 - Acc: 0.7602
[HfO2_Physics | Seed 1] Epoch 62/100 - Acc: 0.9615
[HfO2_Physics | Seed 1] Epoch 63/100 - Acc: 0.9615
[HfO2_Physics | Seed 1] Epoch 64/100 - Acc: 0.9632
[HfO2_Physics | Seed 1] Epoch 65/100 - Acc: 0.9620
[HfO2_Physics | Seed 1] Epoch 66/100 - Acc: 0.9610
[HfO2_Physics | Seed 1] Epoch 67/100 - Acc: 0.9625
[HfO2_Physics | Seed 1] Epoch 68/100 - Acc: 0.9621
[HfO2_Physics | Seed 1] Epoch 69/100 - Acc: 0.9627
[HfO2_Physics | Seed 1] Epoch 70/100 - Acc: 0.9616
[HfO2_Physics | Seed 1] Epoch 71/100 - Acc: 0.9622
[HfO2_Physics | Seed 1] Epoch 72/100 - Acc: 0.9628
[HfO2_Physics | Seed 1] Epoch 73/100 - Acc: 0.9627
[HfO2_Physics | Seed 1] Epoch 74/100 - Acc: 0.9620
[HfO2_Physics | Seed 1] Epoch 75/100 - Acc: 0.9622
[HfO2_Physics | Seed 1] Epoch 76/100 - Acc: 0.9626
[HfO2_Physics | Seed 1] Epoch 77/100 - Acc: 0.9622
[HfO2_Physics | Seed 1] Epoch 78/100 - Acc: 0.9616
[HfO2_Physics | Seed 1] Epoch 79/100 - Acc: 0.9624
[HfO2_Physics | Seed 1] Epoch 80/100 - Acc: 0.9620
[HfO2_Physics | Seed 1] Epoch 81/100 - Acc: 0.9630
[HfO2_Physics | Seed 1] Epoch 82/100 - Acc: 0.9636
[HfO2_Physics | Seed 1] Epoch 83/100 - Acc: 0.9633
[HfO2_Physics | Seed 1] Epoch 84/100 - Acc: 0.9625
[HfO2_Physics | Seed 1] Epoch 85/100 - Acc: 0.9619
[HfO2_Physics | Seed 1] Epoch 86/100 - Acc: 0.9632
[HfO2_Physics | Seed 1] Epoch 87/100 - Acc: 0.9621
[HfO2_Physics | Seed 1] Epoch 88/100 - Acc: 0.9626
[HfO2_Physics | Seed 1] Epoch 89/100 - Acc: 0.9643
[HfO2_Physics | Seed 1] Epoch 90/100 - Acc: 0.9640
[HfO2_Physics | Seed 1] Epoch 91/100 - Acc: 0.9640
[HfO2_Physics | Seed 1] Epoch 92/100 - Acc: 0.9621
[HfO2_Physics | Seed 1] Epoch 93/100 - Acc: 0.9616
[HfO2_Physics | Seed 1] Epoch 94/100 - Acc: 0.9616
[HfO2_Physics | Seed 1] Epoch 95/100 - Acc: 0.9613
[HfO2_Physics | Seed 1] Epoch 96/100 - Acc: 0.9628
[HfO2_Physics | Seed 1] Epoch 97/100 - Acc: 0.9635
[HfO2_Physics | Seed 1] Epoch 98/100 - Acc: 0.9641
[HfO2_Physics | Seed 1] Epoch 99/100 - Acc: 0.9632
[HfO2_Physics | Seed 1] Epoch 100/100 - Acc: 0.9628
[HfO2_Physics | Seed 2] Epoch 1/100 - Acc: 0.7076
[HfO2_Physics | Seed 2] Epoch 2/100 - Acc: 0.7824
[HfO2_Physics | Seed 2] Epoch 3/100 - Acc: 0.8092
[HfO2_Physics | Seed 2] Epoch 4/100 - Acc: 0.8197
[HfO2_Physics | Seed 2] Epoch 5/100 - Acc: 0.8291
[HfO2_Physics | Seed 2] Epoch 6/100 - Acc: 0.8344
[HfO2_Physics | Seed 2] Epoch 7/100 - Acc: 0.8381
[HfO2_Physics | Seed 2] Epoch 8/100 - Acc: 0.8382
[HfO2_Physics | Seed 2] Epoch 9/100 - Acc: 0.8440
[HfO2_Physics | Seed 2] Epoch 10/100 - Acc: 0.8469
[HfO2_Physics | Seed 2] Epoch 11/100 - Acc: 0.8486
[HfO2_Physics | Seed 2] Epoch 12/100 - Acc: 0.8505
[HfO2_Physics | Seed 2] Epoch 13/100 - Acc: 0.8512
[HfO2_Physics | Seed 2] Epoch 14/100 - Acc: 0.8516
[HfO2_Physics | Seed 2] Epoch 15/100 - Acc: 0.8530
[HfO2_Physics | Seed 2] Epoch 16/100 - Acc: 0.8556
[HfO2_Physics | Seed 2] Epoch 17/100 - Acc: 0.8580
[HfO2_Physics | Seed 2] Epoch 18/100 - Acc: 0.8565
[HfO2_Physics | Seed 2] Epoch 19/100 - Acc: 0.8564
[HfO2_Physics | Seed 2] Epoch 20/100 - Acc: 0.8569
[HfO2_Physics | Seed 2] Epoch 21/100 - Acc: 0.8598
[HfO2_Physics | Seed 2] Epoch 22/100 - Acc: 0.8586
[HfO2_Physics | Seed 2] Epoch 23/100 - Acc: 0.8592
[HfO2_Physics | Seed 2] Epoch 24/100 - Acc: 0.8580
[HfO2_Physics | Seed 2] Epoch 25/100 - Acc: 0.8601
[HfO2_Physics | Seed 2] Epoch 26/100 - Acc: 0.8597
[HfO2_Physics | Seed 2] Epoch 27/100 - Acc: 0.8598
[HfO2_Physics | Seed 2] Epoch 28/100 - Acc: 0.8614
[HfO2_Physics | Seed 2] Epoch 29/100 - Acc: 0.8606
[HfO2_Physics | Seed 2] Epoch 30/100 - Acc: 0.8595
[HfO2_Physics | Seed 2] Epoch 31/100 - Acc: 0.8618
[HfO2_Physics | Seed 2] Epoch 32/100 - Acc: 0.8613
[HfO2_Physics | Seed 2] Epoch 33/100 - Acc: 0.8623
[HfO2_Physics | Seed 2] Epoch 34/100 - Acc: 0.8603
[HfO2_Physics | Seed 2] Epoch 35/100 - Acc: 0.8622
[HfO2_Physics | Seed 2] Epoch 36/100 - Acc: 0.8615
[HfO2_Physics | Seed 2] Epoch 37/100 - Acc: 0.8629
[HfO2_Physics | Seed 2] Epoch 38/100 - Acc: 0.8616
[HfO2_Physics | Seed 2] Epoch 39/100 - Acc: 0.8626
[HfO2_Physics | Seed 2] Epoch 40/100 - Acc: 0.8633
[HfO2_Physics | Seed 2] Epoch 41/100 - Acc: 0.8637
[HfO2_Physics | Seed 2] Epoch 42/100 - Acc: 0.8632
[HfO2_Physics | Seed 2] Epoch 43/100 - Acc: 0.8639
[HfO2_Physics | Seed 2] Epoch 44/100 - Acc: 0.8641
[HfO2_Physics | Seed 2] Epoch 45/100 - Acc: 0.8634
[HfO2_Physics | Seed 2] Epoch 46/100 - Acc: 0.8639
[HfO2_Physics | Seed 2] Epoch 47/100 - Acc: 0.8640
[HfO2_Physics | Seed 2] Epoch 48/100 - Acc: 0.8645
[HfO2_Physics | Seed 2] Epoch 49/100 - Acc: 0.8641
[HfO2_Physics | Seed 2] Epoch 50/100 - Acc: 0.8653
[HfO2_Physics | Seed 2] Epoch 51/100 - Acc: 0.8633
[HfO2_Physics | Seed 2] Epoch 52/100 - Acc: 0.9530
[HfO2_Physics | Seed 2] Epoch 53/100 - Acc: 0.9601
[HfO2_Physics | Seed 2] Epoch 54/100 - Acc: 0.9596
[HfO2_Physics | Seed 2] Epoch 55/100 - Acc: 0.9593
[HfO2_Physics | Seed 2] Epoch 56/100 - Acc: 0.9607
[HfO2_Physics | Seed 2] Epoch 57/100 - Acc: 0.9610
[HfO2_Physics | Seed 2] Epoch 58/100 - Acc: 0.9617
[HfO2_Physics | Seed 2] Epoch 59/100 - Acc: 0.9615
[HfO2_Physics | Seed 2] Epoch 60/100 - Acc: 0.9608
[HfO2_Physics | Seed 2] Epoch 61/100 - Acc: 0.9605
[HfO2_Physics | Seed 2] Epoch 62/100 - Acc: 0.9620
[HfO2_Physics | Seed 2] Epoch 63/100 - Acc: 0.9608
[HfO2_Physics | Seed 2] Epoch 64/100 - Acc: 0.9610
[HfO2_Physics | Seed 2] Epoch 65/100 - Acc: 0.9624
[HfO2_Physics | Seed 2] Epoch 66/100 - Acc: 0.9613
[HfO2_Physics | Seed 2] Epoch 67/100 - Acc: 0.9610
[HfO2_Physics | Seed 2] Epoch 68/100 - Acc: 0.9611
[HfO2_Physics | Seed 2] Epoch 69/100 - Acc: 0.9605
[HfO2_Physics | Seed 2] Epoch 70/100 - Acc: 0.9609
[HfO2_Physics | Seed 2] Epoch 71/100 - Acc: 0.9615
[HfO2_Physics | Seed 2] Epoch 72/100 - Acc: 0.9614
[HfO2_Physics | Seed 2] Epoch 73/100 - Acc: 0.9622
[HfO2_Physics | Seed 2] Epoch 74/100 - Acc: 0.9633
[HfO2_Physics | Seed 2] Epoch 75/100 - Acc: 0.9625
[HfO2_Physics | Seed 2] Epoch 76/100 - Acc: 0.9630
[HfO2_Physics | Seed 2] Epoch 77/100 - Acc: 0.9630
[HfO2_Physics | Seed 2] Epoch 78/100 - Acc: 0.9622
[HfO2_Physics | Seed 2] Epoch 79/100 - Acc: 0.9641
[HfO2_Physics | Seed 2] Epoch 80/100 - Acc: 0.9625
[HfO2_Physics | Seed 2] Epoch 81/100 - Acc: 0.9633
[HfO2_Physics | Seed 2] Epoch 82/100 - Acc: 0.9606
[HfO2_Physics | Seed 2] Epoch 83/100 - Acc: 0.9626
[HfO2_Physics | Seed 2] Epoch 84/100 - Acc: 0.9639
[HfO2_Physics | Seed 2] Epoch 85/100 - Acc: 0.9637
[HfO2_Physics | Seed 2] Epoch 86/100 - Acc: 0.9629
[HfO2_Physics | Seed 2] Epoch 87/100 - Acc: 0.9626
[HfO2_Physics | Seed 2] Epoch 88/100 - Acc: 0.9623
[HfO2_Physics | Seed 2] Epoch 89/100 - Acc: 0.9624
[HfO2_Physics | Seed 2] Epoch 90/100 - Acc: 0.9631
[HfO2_Physics | Seed 2] Epoch 91/100 - Acc: 0.9637
[HfO2_Physics | Seed 2] Epoch 92/100 - Acc: 0.9638
[HfO2_Physics | Seed 2] Epoch 93/100 - Acc: 0.9640
[HfO2_Physics | Seed 2] Epoch 94/100 - Acc: 0.9635
[HfO2_Physics | Seed 2] Epoch 95/100 - Acc: 0.9627
[HfO2_Physics | Seed 2] Epoch 96/100 - Acc: 0.9637
[HfO2_Physics | Seed 2] Epoch 97/100 - Acc: 0.9635
[HfO2_Physics | Seed 2] Epoch 98/100 - Acc: 0.9631
[HfO2_Physics | Seed 2] Epoch 99/100 - Acc: 0.9631
[HfO2_Physics | Seed 2] Epoch 100/100 - Acc: 0.9647
[HfO2_Physics | Seed 3] Epoch 1/100 - Acc: 0.7236
[HfO2_Physics | Seed 3] Epoch 2/100 - Acc: 0.7956
[HfO2_Physics | Seed 3] Epoch 3/100 - Acc: 0.8148
[HfO2_Physics | Seed 3] Epoch 4/100 - Acc: 0.8227
[HfO2_Physics | Seed 3] Epoch 5/100 - Acc: 0.8306
[HfO2_Physics | Seed 3] Epoch 6/100 - Acc: 0.8354
[HfO2_Physics | Seed 3] Epoch 7/100 - Acc: 0.9107
[HfO2_Physics | Seed 3] Epoch 8/100 - Acc: 0.9233
[HfO2_Physics | Seed 3] Epoch 9/100 - Acc: 0.9300
[HfO2_Physics | Seed 3] Epoch 10/100 - Acc: 0.9331
[HfO2_Physics | Seed 3] Epoch 11/100 - Acc: 0.9350
[HfO2_Physics | Seed 3] Epoch 12/100 - Acc: 0.9381
[HfO2_Physics | Seed 3] Epoch 13/100 - Acc: 0.9414
[HfO2_Physics | Seed 3] Epoch 14/100 - Acc: 0.9430
[HfO2_Physics | Seed 3] Epoch 15/100 - Acc: 0.9425
[HfO2_Physics | Seed 3] Epoch 16/100 - Acc: 0.9416
[HfO2_Physics | Seed 3] Epoch 17/100 - Acc: 0.9471
[HfO2_Physics | Seed 3] Epoch 18/100 - Acc: 0.9458
[HfO2_Physics | Seed 3] Epoch 19/100 - Acc: 0.9457
[HfO2_Physics | Seed 3] Epoch 20/100 - Acc: 0.9477
[HfO2_Physics | Seed 3] Epoch 21/100 - Acc: 0.9482
[HfO2_Physics | Seed 3] Epoch 22/100 - Acc: 0.9506
[HfO2_Physics | Seed 3] Epoch 23/100 - Acc: 0.9505
[HfO2_Physics | Seed 3] Epoch 24/100 - Acc: 0.9509
[HfO2_Physics | Seed 3] Epoch 25/100 - Acc: 0.9519
[HfO2_Physics | Seed 3] Epoch 26/100 - Acc: 0.9519
[HfO2_Physics | Seed 3] Epoch 27/100 - Acc: 0.9550
[HfO2_Physics | Seed 3] Epoch 28/100 - Acc: 0.9544
[HfO2_Physics | Seed 3] Epoch 29/100 - Acc: 0.9532
[HfO2_Physics | Seed 3] Epoch 30/100 - Acc: 0.9551
[HfO2_Physics | Seed 3] Epoch 31/100 - Acc: 0.9557
[HfO2_Physics | Seed 3] Epoch 32/100 - Acc: 0.9543
[HfO2_Physics | Seed 3] Epoch 33/100 - Acc: 0.9547
[HfO2_Physics | Seed 3] Epoch 34/100 - Acc: 0.9558
[HfO2_Physics | Seed 3] Epoch 35/100 - Acc: 0.9551
[HfO2_Physics | Seed 3] Epoch 36/100 - Acc: 0.9578
[HfO2_Physics | Seed 3] Epoch 37/100 - Acc: 0.9571
[HfO2_Physics | Seed 3] Epoch 38/100 - Acc: 0.9572
[HfO2_Physics | Seed 3] Epoch 39/100 - Acc: 0.9573
[HfO2_Physics | Seed 3] Epoch 40/100 - Acc: 0.9561
[HfO2_Physics | Seed 3] Epoch 41/100 - Acc: 0.9570
[HfO2_Physics | Seed 3] Epoch 42/100 - Acc: 0.9579
[HfO2_Physics | Seed 3] Epoch 43/100 - Acc: 0.9584
[HfO2_Physics | Seed 3] Epoch 44/100 - Acc: 0.9592
[HfO2_Physics | Seed 3] Epoch 45/100 - Acc: 0.9590
[HfO2_Physics | Seed 3] Epoch 46/100 - Acc: 0.9589
[HfO2_Physics | Seed 3] Epoch 47/100 - Acc: 0.9587
[HfO2_Physics | Seed 3] Epoch 48/100 - Acc: 0.9590
[HfO2_Physics | Seed 3] Epoch 49/100 - Acc: 0.9584
[HfO2_Physics | Seed 3] Epoch 50/100 - Acc: 0.9597
[HfO2_Physics | Seed 3] Epoch 51/100 - Acc: 0.9617
[HfO2_Physics | Seed 3] Epoch 52/100 - Acc: 0.9581
[HfO2_Physics | Seed 3] Epoch 53/100 - Acc: 0.9601
[HfO2_Physics | Seed 3] Epoch 54/100 - Acc: 0.9611
[HfO2_Physics | Seed 3] Epoch 55/100 - Acc: 0.9582
[HfO2_Physics | Seed 3] Epoch 56/100 - Acc: 0.9603
[HfO2_Physics | Seed 3] Epoch 57/100 - Acc: 0.9583
[HfO2_Physics | Seed 3] Epoch 58/100 - Acc: 0.9608
[HfO2_Physics | Seed 3] Epoch 59/100 - Acc: 0.9596
[HfO2_Physics | Seed 3] Epoch 60/100 - Acc: 0.9600
[HfO2_Physics | Seed 3] Epoch 61/100 - Acc: 0.9607
[HfO2_Physics | Seed 3] Epoch 62/100 - Acc: 0.9620
[HfO2_Physics | Seed 3] Epoch 63/100 - Acc: 0.9605
[HfO2_Physics | Seed 3] Epoch 64/100 - Acc: 0.9604
[HfO2_Physics | Seed 3] Epoch 65/100 - Acc: 0.9632
[HfO2_Physics | Seed 3] Epoch 66/100 - Acc: 0.9616
[HfO2_Physics | Seed 3] Epoch 67/100 - Acc: 0.9594
[HfO2_Physics | Seed 3] Epoch 68/100 - Acc: 0.9614
[HfO2_Physics | Seed 3] Epoch 69/100 - Acc: 0.9625
[HfO2_Physics | Seed 3] Epoch 70/100 - Acc: 0.9621
[HfO2_Physics | Seed 3] Epoch 71/100 - Acc: 0.9602
[HfO2_Physics | Seed 3] Epoch 72/100 - Acc: 0.9629
[HfO2_Physics | Seed 3] Epoch 73/100 - Acc: 0.9616
[HfO2_Physics | Seed 3] Epoch 74/100 - Acc: 0.9612
[HfO2_Physics | Seed 3] Epoch 75/100 - Acc: 0.9632
[HfO2_Physics | Seed 3] Epoch 76/100 - Acc: 0.9635
[HfO2_Physics | Seed 3] Epoch 77/100 - Acc: 0.9635
[HfO2_Physics | Seed 3] Epoch 78/100 - Acc: 0.9615
[HfO2_Physics | Seed 3] Epoch 79/100 - Acc: 0.9616
[HfO2_Physics | Seed 3] Epoch 80/100 - Acc: 0.9620
[HfO2_Physics | Seed 3] Epoch 81/100 - Acc: 0.9614
[HfO2_Physics | Seed 3] Epoch 82/100 - Acc: 0.9623
[HfO2_Physics | Seed 3] Epoch 83/100 - Acc: 0.9627
[HfO2_Physics | Seed 3] Epoch 84/100 - Acc: 0.9633
[HfO2_Physics | Seed 3] Epoch 85/100 - Acc: 0.9624
[HfO2_Physics | Seed 3] Epoch 86/100 - Acc: 0.9613
[HfO2_Physics | Seed 3] Epoch 87/100 - Acc: 0.9618
[HfO2_Physics | Seed 3] Epoch 88/100 - Acc: 0.9624
[HfO2_Physics | Seed 3] Epoch 89/100 - Acc: 0.9636
[HfO2_Physics | Seed 3] Epoch 90/100 - Acc: 0.9623
[HfO2_Physics | Seed 3] Epoch 91/100 - Acc: 0.9633
[HfO2_Physics | Seed 3] Epoch 92/100 - Acc: 0.9632
[HfO2_Physics | Seed 3] Epoch 93/100 - Acc: 0.9623
[HfO2_Physics | Seed 3] Epoch 94/100 - Acc: 0.9619
[HfO2_Physics | Seed 3] Epoch 95/100 - Acc: 0.9621
[HfO2_Physics | Seed 3] Epoch 96/100 - Acc: 0.9619
[HfO2_Physics | Seed 3] Epoch 97/100 - Acc: 0.9609
[HfO2_Physics | Seed 3] Epoch 98/100 - Acc: 0.9613
[HfO2_Physics | Seed 3] Epoch 99/100 - Acc: 0.9627
[HfO2_Physics | Seed 3] Epoch 100/100 - Acc: 0.9627
[HfO2_Physics | Seed 4] Epoch 1/100 - Acc: 0.7695
[HfO2_Physics | Seed 4] Epoch 2/100 - Acc: 0.8561
[HfO2_Physics | Seed 4] Epoch 3/100 - Acc: 0.8846
[HfO2_Physics | Seed 4] Epoch 4/100 - Acc: 0.9009
[HfO2_Physics | Seed 4] Epoch 5/100 - Acc: 0.9105
[HfO2_Physics | Seed 4] Epoch 6/100 - Acc: 0.9157
[HfO2_Physics | Seed 4] Epoch 7/100 - Acc: 0.9210
[HfO2_Physics | Seed 4] Epoch 8/100 - Acc: 0.9265
[HfO2_Physics | Seed 4] Epoch 9/100 - Acc: 0.9302
[HfO2_Physics | Seed 4] Epoch 10/100 - Acc: 0.9342
[HfO2_Physics | Seed 4] Epoch 11/100 - Acc: 0.9374
[HfO2_Physics | Seed 4] Epoch 12/100 - Acc: 0.9411
[HfO2_Physics | Seed 4] Epoch 13/100 - Acc: 0.9416
[HfO2_Physics | Seed 4] Epoch 14/100 - Acc: 0.9447
[HfO2_Physics | Seed 4] Epoch 15/100 - Acc: 0.9433
[HfO2_Physics | Seed 4] Epoch 16/100 - Acc: 0.9478
[HfO2_Physics | Seed 4] Epoch 17/100 - Acc: 0.9463
[HfO2_Physics | Seed 4] Epoch 18/100 - Acc: 0.9491
[HfO2_Physics | Seed 4] Epoch 19/100 - Acc: 0.9487
[HfO2_Physics | Seed 4] Epoch 20/100 - Acc: 0.9500
[HfO2_Physics | Seed 4] Epoch 21/100 - Acc: 0.9503
[HfO2_Physics | Seed 4] Epoch 22/100 - Acc: 0.9511
[HfO2_Physics | Seed 4] Epoch 23/100 - Acc: 0.9512
[HfO2_Physics | Seed 4] Epoch 24/100 - Acc: 0.9511
[HfO2_Physics | Seed 4] Epoch 25/100 - Acc: 0.9531
[HfO2_Physics | Seed 4] Epoch 26/100 - Acc: 0.9533
[HfO2_Physics | Seed 4] Epoch 27/100 - Acc: 0.9526
[HfO2_Physics | Seed 4] Epoch 28/100 - Acc: 0.9532
[HfO2_Physics | Seed 4] Epoch 29/100 - Acc: 0.9531
[HfO2_Physics | Seed 4] Epoch 30/100 - Acc: 0.9541
[HfO2_Physics | Seed 4] Epoch 31/100 - Acc: 0.9533
[HfO2_Physics | Seed 4] Epoch 32/100 - Acc: 0.9560
[HfO2_Physics | Seed 4] Epoch 33/100 - Acc: 0.9544
[HfO2_Physics | Seed 4] Epoch 34/100 - Acc: 0.9551
[HfO2_Physics | Seed 4] Epoch 35/100 - Acc: 0.9577
[HfO2_Physics | Seed 4] Epoch 36/100 - Acc: 0.9557
[HfO2_Physics | Seed 4] Epoch 37/100 - Acc: 0.9577
[HfO2_Physics | Seed 4] Epoch 38/100 - Acc: 0.9596
[HfO2_Physics | Seed 4] Epoch 39/100 - Acc: 0.9579
[HfO2_Physics | Seed 4] Epoch 40/100 - Acc: 0.9575
[HfO2_Physics | Seed 4] Epoch 41/100 - Acc: 0.9581
[HfO2_Physics | Seed 4] Epoch 42/100 - Acc: 0.9581
[HfO2_Physics | Seed 4] Epoch 43/100 - Acc: 0.9571
[HfO2_Physics | Seed 4] Epoch 44/100 - Acc: 0.9582
[HfO2_Physics | Seed 4] Epoch 45/100 - Acc: 0.9598
[HfO2_Physics | Seed 4] Epoch 46/100 - Acc: 0.9602
[HfO2_Physics | Seed 4] Epoch 47/100 - Acc: 0.9620
[HfO2_Physics | Seed 4] Epoch 48/100 - Acc: 0.9583
[HfO2_Physics | Seed 4] Epoch 49/100 - Acc: 0.9611
[HfO2_Physics | Seed 4] Epoch 50/100 - Acc: 0.9609
[HfO2_Physics | Seed 4] Epoch 51/100 - Acc: 0.9611
[HfO2_Physics | Seed 4] Epoch 52/100 - Acc: 0.9604
[HfO2_Physics | Seed 4] Epoch 53/100 - Acc: 0.9589
[HfO2_Physics | Seed 4] Epoch 54/100 - Acc: 0.9601
[HfO2_Physics | Seed 4] Epoch 55/100 - Acc: 0.9608
[HfO2_Physics | Seed 4] Epoch 56/100 - Acc: 0.9615
[HfO2_Physics | Seed 4] Epoch 57/100 - Acc: 0.9611
[HfO2_Physics | Seed 4] Epoch 58/100 - Acc: 0.9624
[HfO2_Physics | Seed 4] Epoch 59/100 - Acc: 0.9626
[HfO2_Physics | Seed 4] Epoch 60/100 - Acc: 0.9620
[HfO2_Physics | Seed 4] Epoch 61/100 - Acc: 0.9636
[HfO2_Physics | Seed 4] Epoch 62/100 - Acc: 0.9625
[HfO2_Physics | Seed 4] Epoch 63/100 - Acc: 0.9628
[HfO2_Physics | Seed 4] Epoch 64/100 - Acc: 0.9617
[HfO2_Physics | Seed 4] Epoch 65/100 - Acc: 0.9639
[HfO2_Physics | Seed 4] Epoch 66/100 - Acc: 0.9640
[HfO2_Physics | Seed 4] Epoch 67/100 - Acc: 0.9631
[HfO2_Physics | Seed 4] Epoch 68/100 - Acc: 0.9650
[HfO2_Physics | Seed 4] Epoch 69/100 - Acc: 0.9637
[HfO2_Physics | Seed 4] Epoch 70/100 - Acc: 0.9631
[HfO2_Physics | Seed 4] Epoch 71/100 - Acc: 0.9638
[HfO2_Physics | Seed 4] Epoch 72/100 - Acc: 0.9646
[HfO2_Physics | Seed 4] Epoch 73/100 - Acc: 0.9639
[HfO2_Physics | Seed 4] Epoch 74/100 - Acc: 0.9650
[HfO2_Physics | Seed 4] Epoch 75/100 - Acc: 0.9641
[HfO2_Physics | Seed 4] Epoch 76/100 - Acc: 0.9634
[HfO2_Physics | Seed 4] Epoch 77/100 - Acc: 0.9645
[HfO2_Physics | Seed 4] Epoch 78/100 - Acc: 0.9648
[HfO2_Physics | Seed 4] Epoch 79/100 - Acc: 0.9632
[HfO2_Physics | Seed 4] Epoch 80/100 - Acc: 0.9643
[HfO2_Physics | Seed 4] Epoch 81/100 - Acc: 0.9644
[HfO2_Physics | Seed 4] Epoch 82/100 - Acc: 0.9638
[HfO2_Physics | Seed 4] Epoch 83/100 - Acc: 0.9657
[HfO2_Physics | Seed 4] Epoch 84/100 - Acc: 0.9629
[HfO2_Physics | Seed 4] Epoch 85/100 - Acc: 0.9645
[HfO2_Physics | Seed 4] Epoch 86/100 - Acc: 0.9640
[HfO2_Physics | Seed 4] Epoch 87/100 - Acc: 0.9635
[HfO2_Physics | Seed 4] Epoch 88/100 - Acc: 0.9641
[HfO2_Physics | Seed 4] Epoch 89/100 - Acc: 0.9649
[HfO2_Physics | Seed 4] Epoch 90/100 - Acc: 0.9641
[HfO2_Physics | Seed 4] Epoch 91/100 - Acc: 0.9644
[HfO2_Physics | Seed 4] Epoch 92/100 - Acc: 0.9648
[HfO2_Physics | Seed 4] Epoch 93/100 - Acc: 0.9647
[HfO2_Physics | Seed 4] Epoch 94/100 - Acc: 0.9638
[HfO2_Physics | Seed 4] Epoch 95/100 - Acc: 0.9650
[HfO2_Physics | Seed 4] Epoch 96/100 - Acc: 0.9633
[HfO2_Physics | Seed 4] Epoch 97/100 - Acc: 0.9638
[HfO2_Physics | Seed 4] Epoch 98/100 - Acc: 0.9635
[HfO2_Physics | Seed 4] Epoch 99/100 - Acc: 0.9650
[HfO2_Physics | Seed 4] Epoch 100/100 - Acc: 0.9632
[Noise_Aware | Seed 0] Epoch 1/100 - Acc: 0.6787
[Noise_Aware | Seed 0] Epoch 2/100 - Acc: 0.8563
[Noise_Aware | Seed 0] Epoch 3/100 - Acc: 0.8927
[Noise_Aware | Seed 0] Epoch 4/100 - Acc: 0.9038
[Noise_Aware | Seed 0] Epoch 5/100 - Acc: 0.9104
[Noise_Aware | Seed 0] Epoch 6/100 - Acc: 0.9150
[Noise_Aware | Seed 0] Epoch 7/100 - Acc: 0.9173
[Noise_Aware | Seed 0] Epoch 8/100 - Acc: 0.9280
[Noise_Aware | Seed 0] Epoch 9/100 - Acc: 0.9290
[Noise_Aware | Seed 0] Epoch 10/100 - Acc: 0.9348
[Noise_Aware | Seed 0] Epoch 11/100 - Acc: 0.9342
[Noise_Aware | Seed 0] Epoch 12/100 - Acc: 0.9368
[Noise_Aware | Seed 0] Epoch 13/100 - Acc: 0.9394
[Noise_Aware | Seed 0] Epoch 14/100 - Acc: 0.9417
[Noise_Aware | Seed 0] Epoch 15/100 - Acc: 0.9433
[Noise_Aware | Seed 0] Epoch 16/100 - Acc: 0.9420
[Noise_Aware | Seed 0] Epoch 17/100 - Acc: 0.9437
[Noise_Aware | Seed 0] Epoch 18/100 - Acc: 0.9454
[Noise_Aware | Seed 0] Epoch 19/100 - Acc: 0.9467
[Noise_Aware | Seed 0] Epoch 20/100 - Acc: 0.9468
[Noise_Aware | Seed 0] Epoch 21/100 - Acc: 0.9476
[Noise_Aware | Seed 0] Epoch 22/100 - Acc: 0.9505
[Noise_Aware | Seed 0] Epoch 23/100 - Acc: 0.9513
[Noise_Aware | Seed 0] Epoch 24/100 - Acc: 0.9523
[Noise_Aware | Seed 0] Epoch 25/100 - Acc: 0.9537
[Noise_Aware | Seed 0] Epoch 26/100 - Acc: 0.9519
[Noise_Aware | Seed 0] Epoch 27/100 - Acc: 0.9534
[Noise_Aware | Seed 0] Epoch 28/100 - Acc: 0.9540
[Noise_Aware | Seed 0] Epoch 29/100 - Acc: 0.9539
[Noise_Aware | Seed 0] Epoch 30/100 - Acc: 0.9577
[Noise_Aware | Seed 0] Epoch 31/100 - Acc: 0.9558
[Noise_Aware | Seed 0] Epoch 32/100 - Acc: 0.9564
[Noise_Aware | Seed 0] Epoch 33/100 - Acc: 0.9575
[Noise_Aware | Seed 0] Epoch 34/100 - Acc: 0.9588
[Noise_Aware | Seed 0] Epoch 35/100 - Acc: 0.9602
[Noise_Aware | Seed 0] Epoch 36/100 - Acc: 0.9579
[Noise_Aware | Seed 0] Epoch 37/100 - Acc: 0.9596
[Noise_Aware | Seed 0] Epoch 38/100 - Acc: 0.9606
[Noise_Aware | Seed 0] Epoch 39/100 - Acc: 0.9596
[Noise_Aware | Seed 0] Epoch 40/100 - Acc: 0.9591
[Noise_Aware | Seed 0] Epoch 41/100 - Acc: 0.9608
[Noise_Aware | Seed 0] Epoch 42/100 - Acc: 0.9613
[Noise_Aware | Seed 0] Epoch 43/100 - Acc: 0.9603
[Noise_Aware | Seed 0] Epoch 44/100 - Acc: 0.9613
[Noise_Aware | Seed 0] Epoch 45/100 - Acc: 0.9622
[Noise_Aware | Seed 0] Epoch 46/100 - Acc: 0.9628
[Noise_Aware | Seed 0] Epoch 47/100 - Acc: 0.9608
[Noise_Aware | Seed 0] Epoch 48/100 - Acc: 0.9613
[Noise_Aware | Seed 0] Epoch 49/100 - Acc: 0.9622
